width,mode,ground_truth,body_angle,gaze_angle
1.0,obstruct,1,0.10922916038215222,13.482736716604819
1.0,obstruct,1,0.41516791412052867,0.8139279013520383
1.0,obstruct,1,0.4155978306379967,12.990595483749237
1.0,obstruct,1,0.4182949393351706,9.161574367397291
1.0,obstruct,1,0.4121747073772135,5.143594663437269
1.0,obstruct,1,0.31813145388685654,7.646859054388615
1.0,obstruct,1,0.3192499140335217,13.082703784655687
1.0,obstruct,1,0.40375711421635574,12.02762005607629
1.0,obstruct,1,0.41061287621798126,5.2474003936148765
1.0,obstruct,1,0.05602797597719207,5.009967818044888
1.0,obstruct,1,0.4221719576408487,13.60512207382081
1.0,obstruct,1,0.017473471095365276,11.909231648973694
1.0,obstruct,1,0.1993353732653551,2.511493583201635
1.0,obstruct,1,0.4189828272157539,9.952428764046868
1.0,obstruct,1,0.4157600074266194,10.036549536148923
1.0,obstruct,1,0.28221586305367713,2.7719131140016096
1.0,obstruct,1,0.12351806846529512,6.822366980706794
1.0,obstruct,1,0.11240083282861253,5.811519899598387
1.0,obstruct,1,0.24524809440063516,9.747941224675747
1.0,obstruct,1,0.11206913346086637,14.036524937536281
1.0,obstruct,1,0.40288449166500045,3.0967956761943563
1.0,obstruct,1,0.29573590650638487,2.7573070601211978
1.0,obstruct,1,0.3977620339552171,4.269263735962292
1.0,obstruct,1,0.31556690263752335,8.882142208889942
1.0,obstruct,1,0.004566216769874999,8.772775864985263
1.0,obstruct,1,0.12816816130073327,8.911598359548215
1.0,obstruct,1,0.014334954774500414,14.060639907901296
1.0,obstruct,1,0.41919550348484713,15.291491383167175
1.0,obstruct,1,0.10682187338018193,5.879482859057094
1.0,obstruct,1,0.06927485080511875,9.592686353154214
1.0,obstruct,1,0.4050531237380505,3.996678951386521
1.0,obstruct,1,0.03980830873275974,0.42414119509633946
1.0,obstruct,1,0.35244793009618436,7.647171047069283
1.0,obstruct,1,0.4240782293393513,4.16770787917261
1.0,obstruct,1,0.3846273221277118,8.164224077620059
1.0,obstruct,1,0.35425430034229066,12.854184583257554
1.0,obstruct,1,0.42052267708526947,14.210151558216268
1.0,obstruct,1,0.06028341797315095,5.743477563260101
1.0,obstruct,1,0.40390288581388656,4.786426602193324
1.0,obstruct,1,0.11091382049874127,7.023784825779346
1.0,obstruct,1,0.127146079556592,8.746972338561182
1.0,obstruct,1,0.12081483296127685,7.223103875699563
1.0,obstruct,1,0.34947233084338386,12.815127780148922
1.0,obstruct,1,0.40803994846965636,8.042802208849697
1.0,obstruct,1,0.37664208237839253,8.547819667242507
1.0,obstruct,1,0.1187978882375955,6.089474657437637
1.0,obstruct,1,0.3379044273772146,12.18795893230941
1.0,obstruct,1,0.4091551244801262,0.8666905538862032
1.0,obstruct,1,0.12788236977951578,1.7319108764644893
1.0,obstruct,1,0.38920521614482795,15.297541078371745
1.0,obstruct,1,0.3453176829866433,10.13247472186245
1.0,obstruct,1,0.27513716732690063,3.6282777778421216
1.0,obstruct,1,0.4168189640046714,4.899114635737178
1.0,obstruct,1,0.11388731207456872,9.424531663062789
1.0,obstruct,1,0.04101153865007357,1.1130930814918192
1.0,obstruct,1,0.2935019191656641,9.042540984444303
1.0,obstruct,1,0.29330176720856543,11.207910328920033
1.0,obstruct,1,0.11817617213513981,7.111186464820958
1.0,obstruct,1,0.42063826260371634,4.409517872869866
1.0,obstruct,1,0.28694448896041214,2.0563431982629794
1.0,obstruct,1,0.11195353344606421,2.2372197637896605
1.0,obstruct,1,0.10582966464527327,2.6866900601622623
1.0,obstruct,1,0.224478147137927,13.685384372436998
1.0,obstruct,1,0.11981919194841617,7.542328091637116
1.0,obstruct,1,0.08759604469965672,8.916078774122907
1.0,obstruct,1,0.09986323675793503,6.203037699357503
1.0,obstruct,1,0.10622738197172776,0.15816799433183112
1.0,obstruct,1,0.11514757939951784,12.788404293400664
1.0,obstruct,1,0.11224000777309925,2.959605954649827
1.0,obstruct,1,0.02713599256744617,13.180969361738386
1.0,obstruct,1,0.41643762065715745,6.323507126682269
1.0,obstruct,1,0.42218693507301386,13.055737792306584
1.0,obstruct,1,0.056960152566487815,1.8115205283519256
1.0,obstruct,1,0.21770456483361714,12.35383265251543
1.0,obstruct,1,0.2569285387716304,0.20849646839522548
1.0,obstruct,1,0.41457123021124964,4.527919042875836
1.0,obstruct,1,0.04172845881855971,7.76786065235316
1.0,obstruct,1,0.26132675861846044,3.343977203929492
1.0,obstruct,1,0.41727238170404074,13.794467009321352
1.0,obstruct,1,0.1133862609872795,12.576316337569574
1.0,obstruct,1,0.11657412091984724,13.73885521280533
1.0,obstruct,1,0.1070584092708286,10.51223476964773
1.0,obstruct,1,0.4241393992189706,8.704959527934651
1.0,obstruct,1,0.4153608356081381,1.2712236832214032
1.0,obstruct,1,0.11987012145727145,3.2983516330008373
1.0,obstruct,1,0.06118719396199278,11.181357558580112
1.0,obstruct,1,0.12290878743599425,4.995769631119162
1.0,obstruct,1,0.10705940256877089,7.2192581651649705
1.0,obstruct,1,0.41066262739868864,4.928533859674888
1.0,obstruct,1,0.1272414602566676,4.2668104324897715
1.0,obstruct,1,0.11685784546217158,9.022336161491419
1.0,obstruct,1,0.10871284194472554,6.446845761333851
1.0,obstruct,1,0.12261454726339995,10.90696590583239
1.0,obstruct,1,0.12407360794290304,5.914549085651102
1.0,obstruct,1,0.2360860054536738,0.21358661007983182
1.0,obstruct,1,0.40819969572779763,6.745619219763468
1.0,obstruct,1,0.4070325414933321,6.877277309166834
1.0,obstruct,1,0.10765497319886919,0.2972690193597862
1.0,obstruct,1,0.4247936966999942,8.833982212089293
1.0,obstruct,1,0.4146374914075165,12.392452870780048
1.0,obstruct,1,0.14420976032644323,7.89153268924737
1.0,obstruct,1,0.26871977294943183,10.669104324781403
1.0,obstruct,1,0.24912515764045684,8.42893179232167
1.0,obstruct,1,0.4103327655631728,3.1946767553938584
1.0,obstruct,1,0.1220545562787094,12.867821016146149
1.0,obstruct,1,0.041188169713627126,2.3188367067965516
1.0,obstruct,1,0.4180344884230429,12.645912440836277
1.0,obstruct,1,0.09153484045588965,6.24827475989491
1.0,obstruct,1,0.20810574131831827,3.673420539277515
1.0,obstruct,1,0.2920426045613228,14.401048358370383
1.0,obstruct,1,0.1212745379449952,12.87926160809909
1.0,obstruct,1,0.40850115334517456,2.898359238851677
1.0,obstruct,1,0.4096205391226936,12.126172487092935
1.0,obstruct,1,0.41271635011823665,1.9032205920302026
1.0,obstruct,1,0.4174021323216449,4.226408350099805
1.0,obstruct,1,0.39417281175734825,3.5484069319198133
1.0,obstruct,1,0.40204925764553595,3.51506649761609
1.0,obstruct,1,0.32755824158135044,8.854213704537143
1.0,obstruct,1,0.12244314161658393,2.5572683922973507
1.0,obstruct,1,0.1241538747924769,8.70152219921174
1.0,obstruct,1,0.10833388697766104,11.270316004917332
1.0,obstruct,1,0.40110849063217935,14.318206715359825
1.0,obstruct,1,0.4027021276087079,2.4500090603757534
1.0,obstruct,1,0.11841736306441812,14.682013834334848
1.0,obstruct,1,0.12180428449487588,4.048678011529249
1.0,obstruct,1,0.12577082263573475,12.509541590794093
1.0,obstruct,1,0.13973974089537888,10.525986976918837
1.0,obstruct,1,0.4069777730993011,2.521394784285462
1.0,obstruct,1,0.41286519603401894,14.09605118035445
1.0,obstruct,1,0.15321198438394856,14.817612253328651
1.0,obstruct,1,0.05875505950505926,7.828515106456535
1.0,obstruct,1,0.4237352706464977,15.296396045496879
1.0,obstruct,1,0.2846522237709508,6.335039657932871
1.0,obstruct,1,0.1361040693531391,12.425989659499251
1.0,obstruct,1,0.41812428169532423,7.61809222603462
1.0,obstruct,1,0.3000648161334197,13.349997506237102
1.0,obstruct,1,0.10931414228227279,4.921437454167598
1.0,obstruct,1,0.026199042501103425,14.457468341320801
1.0,obstruct,1,0.42482941868822544,10.422076784561197
1.0,obstruct,1,0.39019120989201334,10.572424821974394
1.0,obstruct,1,0.3449266129006177,12.35047827706213
1.0,obstruct,1,0.12497591174973605,6.257769777989279
1.0,obstruct,1,0.4122260119695629,3.6475739283040394
1.0,obstruct,1,0.10996424905231732,2.035394203757763
1.0,obstruct,1,0.40628405093300624,7.227599997326355
1.0,obstruct,1,0.10543627591663861,11.840352417472172
1.0,obstruct,1,0.4063633973177666,9.015267388665867
1.0,obstruct,1,0.026279551458922662,8.51521200752026
1.0,obstruct,1,0.35548715511788664,2.472200791281559
1.0,obstruct,1,0.2592812489577418,0.07097397528618005
1.0,obstruct,1,0.28488440794066244,10.379276621325241
1.0,obstruct,1,0.2544114492105129,6.977084169225582
1.0,obstruct,1,0.12131779947610605,8.641408661931377
1.0,obstruct,1,0.09560803186959377,3.070067683508203
1.0,obstruct,1,0.4120767673531655,0.17824541563917468
1.0,obstruct,1,0.40480217615159786,2.578417010922217
1.0,obstruct,1,0.21317087031608956,10.298500568406894
1.0,obstruct,1,0.4024251507425243,0.2593885078607897
1.0,obstruct,1,0.0005056798313774158,2.946938870928662
1.0,obstruct,1,0.11542613025093275,12.270034324456338
1.0,obstruct,1,0.12000627183074716,6.477311428003082
1.0,obstruct,1,0.1089429188917706,5.7007205580931455
1.0,obstruct,1,0.12775637558483105,12.402961289109207
1.0,obstruct,1,0.119806508053391,6.80914972659635
1.0,obstruct,1,0.416520063778686,3.818135367887967
1.0,obstruct,1,0.02964085586834294,3.4715969907173276
1.0,obstruct,1,0.3236200086843686,7.184410739542971
1.0,obstruct,1,0.11783211074624755,11.046116619814189
1.0,obstruct,1,0.1911102890702713,11.17488963314238
1.0,obstruct,1,0.11506954004985158,5.858328536403787
1.0,obstruct,1,0.1520535051761611,6.091549691344745
1.0,obstruct,1,0.4104419709070701,2.638324635525289
1.0,obstruct,1,0.12582349639267654,9.014234872490585
1.0,obstruct,1,0.041023454264888945,2.9457533361532864
1.0,obstruct,1,0.10539806302847346,8.612654399297583
1.0,obstruct,1,0.10891522998774661,6.579751276015727
1.0,obstruct,1,0.40673589808834365,7.635853013919027
1.0,obstruct,1,0.40838663017258137,11.133105315577284
1.0,obstruct,1,0.1513923271040907,14.929141904317488
1.0,obstruct,1,0.4008140418968111,8.00118119999537
1.0,obstruct,1,0.34112320670825685,1.6955856261415092
1.0,obstruct,1,0.025722184861283748,4.210528021766053
1.0,obstruct,1,0.053493666997344466,10.4568583000349
1.0,obstruct,1,0.12233333991795164,3.605564957339976
1.0,obstruct,1,0.12822976834459415,3.0978704109534143
1.0,obstruct,1,0.4234811457945226,6.9726052886076175
1.0,obstruct,1,0.41320658029391927,1.7339999615403745
1.0,obstruct,1,0.25985110696351105,9.994252854383792
1.0,obstruct,1,0.10278326712309324,0.7599670338293935
1.0,obstruct,1,0.11336265555531573,3.1587333059639415
1.0,obstruct,1,0.2790664021808144,14.866530061429435
1.0,obstruct,1,0.10820253096166645,13.468672996190577
1.0,obstruct,1,0.4120889029916519,3.622609175968569
1.0,obstruct,1,0.20655034556067944,3.796158246894274
1.0,obstruct,1,0.40165776418462784,2.519917589884638
1.0,obstruct,1,0.1638246864117928,13.580261247626096
1.0,obstruct,1,0.4135413332887446,11.443476435183188
1.0,obstruct,1,0.32434104725754703,6.840360020759504
1.0,obstruct,1,0.2032978511752469,11.832694098878903
1.0,obstruct,1,0.4031487471957272,10.969978469722472
1.0,obstruct,1,0.11273336411674056,2.322345668393819
1.0,obstruct,1,0.09263281351277677,3.0186580386910076
1.0,obstruct,1,0.40507289714915157,14.404970985976814
1.0,obstruct,1,0.42371271792555515,6.5491765550857926
1.0,obstruct,1,0.1006059478756408,11.473861229102909
1.0,obstruct,1,0.11740506564952886,9.130414003573428
1.0,obstruct,1,0.05409238300150511,4.257217643733186
1.0,obstruct,1,0.4037988456271084,3.751445368814495
1.0,obstruct,1,0.07184466807114115,9.576561391579645
1.0,obstruct,1,0.17346311874955528,13.633100117401407
1.0,obstruct,1,0.12327951842295638,13.106318807994729
1.0,obstruct,1,0.12740459614356503,7.218092200354606
1.0,obstruct,1,0.14860609042843,14.95569392737004
1.0,obstruct,1,0.4109954685306518,6.579986372425778
1.0,obstruct,1,0.1862277638050456,8.772778598158276
1.0,obstruct,1,0.06650269042634228,4.713269414278594
1.0,obstruct,1,0.42321850012183043,14.258269463595349
1.0,obstruct,1,0.03439335750985789,2.033488506390766
1.0,obstruct,1,0.4180863221340325,0.7440421695497396
1.0,obstruct,1,0.11441437632026816,3.1885576919177256
1.0,obstruct,1,0.30260485377867224,8.056302650525181
1.0,obstruct,1,0.406841941176366,2.7364165138363425
1.0,obstruct,1,0.40376513714022605,9.897510407497816
1.0,obstruct,1,0.41260078532298716,12.172485016572905
1.0,obstruct,1,0.0648356879489163,8.752447864827461
1.0,obstruct,1,0.4082268087529803,3.550548915317101
1.0,obstruct,1,0.1203745639174649,7.9022562658750575
1.0,obstruct,1,0.42201109961641997,1.6714230908989984
1.0,obstruct,1,0.4056159962397365,7.172107303763175
1.0,obstruct,1,0.3781607790827196,3.7890802687761367
1.0,obstruct,1,0.413791569405638,12.81449629166848
1.0,obstruct,1,0.0951933972472426,11.737003070402457
1.0,obstruct,1,0.019826302630461867,6.688012735236531
1.0,obstruct,1,0.4100000980400811,3.8347475376511744
1.0,obstruct,1,0.4071447648577737,12.393445382306878
1.0,obstruct,1,0.4006493202275202,6.978061018874408
1.0,obstruct,1,0.4243805896397203,15.112994684193044
1.0,obstruct,1,0.3941718666298852,13.507148061831852
1.0,obstruct,1,0.34135265872733817,6.026923924858007
1.0,obstruct,1,0.40223455447671935,8.47440282885766
1.0,obstruct,1,0.416243734963398,13.809755336076273
1.0,obstruct,1,0.40127421084462656,6.560017870765059
1.0,obstruct,1,0.12735744235249732,8.54915847014397
1.0,obstruct,1,0.10461463757416771,9.150881629711808
1.0,obstruct,1,0.10270479282044091,1.9746897923289806
1.0,obstruct,1,0.24452819351449223,5.298693775251967
1.0,obstruct,1,0.41510049044191744,11.36224997816726
1.0,obstruct,1,0.4184294135509624,11.124234134084345
1.0,obstruct,1,0.2750515950682417,1.4255875677945216
1.0,obstruct,1,0.11883367955152936,14.192303253400798
1.0,obstruct,1,0.080256023264937,3.3898304012649216
1.0,obstruct,1,0.12666975779245046,6.812354121448886
1.0,obstruct,1,0.41557658191395974,1.5011098541999668
1.0,obstruct,1,0.1870589420953784,5.36803819369571
1.0,obstruct,1,0.1284670718759474,3.6966563976222364
1.0,obstruct,1,0.41541698561493223,8.428842064874042
1.0,obstruct,1,0.05699767893374453,7.398006941935462
1.0,obstruct,1,0.024312446604806748,7.843840773881791
1.0,obstruct,1,0.12266956619253533,3.729880393866113
1.0,obstruct,1,0.4049556018620748,6.276797522045568
1.0,obstruct,1,0.09553023366387282,14.312804474244592
1.0,obstruct,1,0.1094256056402211,9.332254857413563
1.0,obstruct,1,0.4027415128413981,5.124490170194687
1.0,obstruct,1,0.20582055497931181,11.636526445635125
1.0,obstruct,1,0.08661512144543115,10.487771813180547
1.0,obstruct,1,0.12648779700527968,7.392989308893428
1.0,obstruct,1,0.4108035895417122,5.724224814399162
1.0,obstruct,1,0.04729123314913178,1.8862307336205058
1.0,obstruct,1,0.3624942399536058,9.561946379837321
1.0,obstruct,1,0.12665643598088047,13.135696433921522
1.0,obstruct,1,0.11965903201667877,3.537264614168164
1.0,obstruct,1,0.3846833002948187,13.97229205824577
1.0,obstruct,1,0.41428059062663286,1.3471307271112616
1.0,obstruct,1,0.30898100900892905,4.181117140464146
1.0,obstruct,1,0.12411992218820089,10.048394170703428
1.0,obstruct,1,0.12221053192269263,9.44002428568627
1.0,obstruct,1,0.41229689018068255,9.61069204307967
1.0,obstruct,1,0.05888674000503253,10.369967650449624
1.0,obstruct,1,0.4153174976688659,1.9020776052534443
1.0,obstruct,1,0.009703924195666055,8.601031134639415
1.0,obstruct,1,0.030599905760891954,4.251344317974771
1.0,obstruct,1,0.12141807260854531,12.694549548431036
1.0,obstruct,1,0.2220042482204554,11.217393521317463
1.0,obstruct,1,0.4132496092404337,9.513482976452202
1.0,obstruct,1,0.40395937567750784,8.404630506133195
1.0,obstruct,1,0.12007793009482562,10.306212007410032
1.0,obstruct,1,0.4142387227247737,12.962456099956277
